holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume
None,281.8,0,0,1,4675
None,287.29,0,0,40,4557
None,290.15,0,0,40,4859
None,290.08,0,0,90,5579
None,289.29,0,0,90,6053
None,287.87,0,0,90,2973
None,286.79,0,0,90,2030
None,286.51,0,0,1,917
None,286.15,0,0,1,529
None,285.36,0,0,1,248
None,285.15,0,0,75,903
None,285.94,0,0,75,5774
None,286.68,0,0,90,6003
None,289.29,0,0,75,4406
None,291.5,0,0,90,4780
None,293.22,0,0,1,5349
None,292.46,0,0,40,6953
None,285.16,0,0,90,4778
None,281.61,0,0,90,2713
None,279.37,0,0,90,1566
None,277.75,0,0,90,559
None,276.65,0,0,90,279
None,275.93,0,0,90,881
None,275.35,0,0,90,5735
None,275.43,0,0,90,6115
None,275.43,0,0,90,6115
None,275.43,0,0,90,6115
None,276.01,0,0,90,4598
None,276.01,0,0,90,4598
None,276.01,0,0,90,4598
None,276.79,0,0,90,5099
None,277.79,0,0,90,5347
None,278.01,0,0,90,6843
None,276.94,0,0,90,4639
None,276.94,0,0,90,4639
None,276.94,0,0,90,4639
None,276.44,0,0,90,2653
None,276.44,0,0,90,2653
None,276,0,0,90,1671
None,276,0,0,90,1671
None,275.72,0,0,90,585
None,274.82,0,0,90,280
None,274.35,0,0,90,896
None,274.08,0,0,90,5764
None,273.82,0,0,90,6009
None,274.42,0,0,90,4489
None,275.65,0,0,90,5247
None,277.22,0,0,1,5188
None,278.72,0,0,1,5640
None,280.15,0,0,1,6823
None,280.88,0,0,1,4794
None,275.65,0,0,5,2875
None,273.15,0,0,1,2754
None,271.93,0,0,1,1210
None,271.75,0,0,1,710
None,271.79,0,0,1,441
None,270.82,0,0,1,375
None,270.68,0,0,1,2545
None,271.75,0,0,1,5400
None,272.72,0,0,1,6690
None,275.79,0,0,1,4996
None,280.92,0,0,1,5434
None,285.79,0,0,1,5731
None,288.15,0,0,1,5835
None,290.58,0,0,1,6562
None,290.51,0,0,1,5074
None,287.15,0,0,5,3086
None,286.36,0,0,1,2694
None,285.65,0,0,1,2084
None,285.22,0,0,1,863
None,283.35,0,0,1,652
None,283.29,0,0,1,439
None,282.15,0,0,1,789
None,279.96,0,0,1,2444
None,283.64,0,0,5,3792
None,288.3,0,0,1,4679
None,290.93,0,0,1,5506
None,292.14,0,0,40,5126
None,292.62,0,0,1,5193
None,293.65,0,0,1,5361
None,291.15,0,0,75,4836
None,286.82,0,0,1,3373
None,283.87,0,0,1,3261
None,282.75,0,0,1,3505
None,283.46,0,0,1,2421
None,282.5,0,0,1,1851
None,282.29,0,0,1,999
None,282.15,0,0,1,451
None,282.15,0,0,1,469
None,282.15,0,0,1,469
None,281.55,0,0,40,1091
None,281.55,0,0,40,1091
None,281.62,0,0,75,1693
None,281.62,0,0,75,1693
None,282.58,0,0,90,2401
None,283.61,0,0,90,3301
None,284.37,0,0,90,3608
None,284.93,0,0,90,4257
None,285.15,0,0,90,4647
None,285.28,0,0,90,4370
None,284.82,0,0,90,4218
None,284.62,0,0,90,3065
None,284.15,0,0,90,2377
None,284.15,0,0,90,2377
None,283.72,0,0,75,1943
None,283.72,0,0,75,1943
None,283.72,0,0,75,1943
None,283.43,0,0,90,676
None,283.43,0,0,90,676
None,283.43,0,0,90,676
None,283.08,0,0,90,351
None,283.08,0,0,90,351
None,283.08,0,0,90,351
None,283.08,0,0,90,351
None,282.5,0,0,90,942
None,282.5,0,0,90,942
None,282.5,0,0,90,942
None,282.5,0,0,90,942
None,282.22,0,0,90,2776
None,282.22,0,0,90,2776
None,282.22,0,0,90,2776
None,282.22,0,0,90,2776
None,281.93,0,0,90,5969
None,281.93,0,0,90,5969
None,281.93,0,0,90,5969
None,281.93,0,0,90,5969
None,282.36,0,0,90,4844
None,282.36,0,0,90,4844
None,282.86,0,0,90,4196
None,282.86,0,0,90,4196
None,283.65,0,0,90,4659
None,284.84,0,0,90,4820
None,284.84,0,0,90,4820
None,285.94,0,0,90,5721
None,285.94,0,0,90,5721
None,286.87,0,0,90,6372
None,286.87,0,0,90,6372
None,286.38,0,0,90,3197
None,286.38,0,0,90,3197
None,285.79,0,0,90,2160
None,285.22,0,0,75,1034
None,284.86,0,0,40,598
None,284.93,0,0,1,357
None,285.01,0,0,1,335
None,285.08,0,0,90,2683
None,285.08,0,0,90,2683
None,284.86,0,0,90,5375
None,284.86,0,0,90,5375
None,284.86,0,0,90,5375
None,284.36,0,0,90,5771
None,284.36,0,0,90,5771
None,284.36,0,0,90,5771
None,284.36,0,0,90,5214
None,284.36,0,0,90,5214
None,284.58,0,0,90,4516
None,284.58,0,0,90,4516
None,284.58,0,0,90,4516
None,284.48,0,0,90,4584
None,284.48,0,0,90,4584
None,284.74,0,0,90,5085
None,284.74,0,0,90,5085
None,284.68,0,0,90,5185
None,284.68,0,0,90,5185
None,284.8,0,0,90,6503
None,284.8,0,0,90,6503
None,283.51,0,0,90,4460
None,283.51,0,0,90,4460
None,283.51,0,0,90,4460
None,282.58,0,0,75,2831
None,282.58,0,0,75,2831
None,282.01,0,0,90,2458
None,282.01,0,0,90,2458
None,281.79,0,0,90,1776
None,281.79,0,0,90,1776
None,281.22,0,0,90,1002
None,280.79,0,0,90,621
None,280.79,0,0,90,621
None,280.36,0,0,90,400
None,280.36,0,0,90,400
None,279.72,0,0,90,245
None,279.22,0,0,90,876
None,278.22,0,0,90,2704
None,278.22,0,0,90,2704
None,278.29,0,0,75,5656
None,278.29,0,0,75,5656
None,278.02,0,0,90,6712
None,277.66,0,0,90,5422
None,278.43,0,0,90,4536
None,278.65,0,0,75,4980
None,279.5,0,0,90,5059
None,280.8,0,0,75,5170
None,280.44,0,0,90,6976
None,279.8,0,0,90,4827
None,279.29,0,0,90,3156
None,278.51,0,0,90,2722
None,278.5,0,0,1,1748
None,278.36,0,0,90,1144
None,278,0,0,90,634
None,278,0,0,90,634
None,277.43,0,0,90,419
None,277.43,0,0,90,419
None,276.49,0,0,90,267
None,276.49,0,0,90,267
None,275.82,0,0,90,337
None,275.82,0,0,90,337
None,275.22,0,0,90,887
None,274.86,0,0,40,2651
None,274.86,0,0,40,2651
None,275.01,0,0,1,5580
None,274.61,0,0,1,6613
None,274.86,0,0,1,6104
None,276.22,0,0,90,5283
None,277.36,0,0,90,4942
None,277.38,0,0,90,5142
None,277.22,0,0,90,5501
None,277.22,0,0,90,5501
None,277.15,0,0,90,5948
None,276.94,0,0,90,6694
None,276.03,0,0,90,6253
None,276.07,0,0,90,4652
None,276.07,0,0,90,4652
None,275.58,0,0,90,3434
None,275.31,0,0,75,3239
None,275.15,0,0,90,2916
None,274.55,0,0,90,2574
None,274.08,0,0,90,1450
None,273.55,0,0,90,632
None,273.36,0,0,90,404
None,273.39,0,0,90,290
None,273.39,0,0,90,290
None,273.35,0,0,90,348
None,273.28,0,0,90,900
None,273.08,0,0,90,2577
None,272.95,0,0,90,5192
None,272.69,0,0,90,6111
None,272.51,0,0,90,5414
None,273.61,0,0,90,4796
None,273.58,0,0,90,5219
None,274.15,0,0,36,5695
None,274.49,0,0,90,5490
None,274.69,0,0,90,6218
None,274.75,0,0,90,5954
None,274.75,0,0,90,5954
None,274.37,0,0,90,4836
None,274.37,0,0,90,4836
None,273.58,0,0,90,2913
None,273.58,0,0,90,2913
None,272.8,0,0,90,3203
None,272.44,0,0,90,1774
None,272.44,0,0,90,1774
None,271.51,0,0,90,1155
None,271.51,0,0,90,1155
None,271.22,0,0,90,669
None,271.22,0,0,90,669
None,271.15,0,0,90,586
None,270.68,0,0,90,385
None,270.55,0,0,90,360
None,270.55,0,0,90,360
None,270.37,0,0,90,689
None,270.37,0,0,90,689
None,270.62,0,0,90,1941
None,270.62,0,0,90,1941
None,270.79,0,0,90,3125
None,271.35,0,0,90,3637
None,271.95,0,0,90,4302
None,272.55,0,0,90,4717
None,273.95,0,0,90,5108
None,274.82,0,0,90,4806
None,276.02,0,0,90,4793
None,276.82,0,0,90,6371
None,277.44,0,0,75,4256
None,276.22,0,0,90,3626
None,273.51,0,0,1,2021
None,271.41,0,0,90,975
None,269.79,0,0,1,606
None,270.22,0,0,1,943
None,269.94,0,0,1,2093
None,273.01,0,0,1,2858
None,274.58,0,0,1,3608
None,275.95,0,0,90,3917
None,277.07,0,0,75,4757
None,277.95,0,0,75,4760
None,278.68,0,0,40,4356
None,278.15,0,0,1,3470
None,275.58,0,0,1,2721
None,274.41,0,0,1,2040
None,273.79,0,0,1,992
None,272.62,0,0,1,591
None,271.95,0,0,1,353
None,271.35,0,0,1,304
None,270.95,0,0,1,318
None,270.68,0,0,1,858
None,269.62,0,0,1,5468
None,269.22,0,0,1,6536
None,271.15,0,0,1,5884
None,275.69,0,0,1,4258
None,276.94,0,0,1,4535
None,278.84,0,0,90,4843
None,281.51,0,0,90,5260
None,282.43,0,0,1,5832
None,283.51,0,0,1,6321
None,283.44,0,0,1,3282
None,281.46,0,0,75,2178
None,279.55,0,0,1,1520
None,279.15,0,0,1,951
None,278.58,0,0,1,536
None,278.22,0,0,1,383
None,278.29,0,0,1,288
None,277.48,0,0,40,884
None,276.93,0,0,1,5649
None,276.15,0,0,1,6137
None,278.08,0,0,40,5252
None,278.16,0,0,40,4609
None,281.15,0,0,1,4952
None,282.94,0,0,1,5061
None,283.94,0,0,1,5165
None,284.3,0,0,90,5882
None,284.3,0,0,1,6328
None,280.94,0,0,1,3456
None,276.63,0,0,40,2993
None,274.94,0,0,1,1279
None,274.01,0,0,1,723
None,273.88,0,0,90,431
None,274.02,0,0,90,349
None,274.3,0,0,90,990
None,273.95,0,0,75,2844
None,273.65,0,0,90,5544
None,273.73,0,0,90,6945
None,273.94,0,0,90,5117
None,274.62,0,0,90,4504
None,274.46,0,0,90,4725
None,274.5,0,0,90,4819
None,274.5,0,0,90,4819
None,274.48,0,0,90,5154
None,274.48,0,0,90,5154
None,273.94,0,0,90,5633
None,273.94,0,0,90,5633
None,273.94,0,0,90,5633
None,273.47,0,0,90,3870
None,273.47,0,0,90,3870
None,273.21,0,0,90,2713
None,273.21,0,0,90,2713
None,273.01,0,0,75,1555
None,273,0,0,1,915
None,272.86,0,0,1,545
None,272.55,0,0,1,342
None,272.35,0,0,40,262
None,272.08,0,0,1,351
None,272.01,0,0,1,2616
None,271.42,0,0,1,6381
None,271.51,0,0,1,5018
None,273.48,0,0,40,4428
None,274.72,0,0,1,4670
None,276.47,0,0,1,5201
None,279.76,0,0,5,5943
None,280.61,0,0,1,6382
None,279.95,0,0,5,4728
None,276.09,0,0,5,3772
None,273.09,0,0,1,3710
None,272.22,0,0,1,1436
None,271.23,0,0,1,820
None,271.58,0,0,1,494
None,271.29,0,0,1,391
None,271.08,0,0,1,357
None,270.84,0,0,1,2106
None,270.58,0,0,1,4695
None,270.81,0,0,1,5509
None,271.69,0,0,1,5170
None,274.14,0,0,1,4671
None,276.41,0,0,1,4845
None,278.22,0,0,1,5698
None,280.48,0,0,1,5553
None,281.21,0,0,90,5800
None,281.55,0,0,75,5518
None,280.48,0,0,90,3681
None,278.94,0,0,90,2913
None,278.94,0,0,90,2913
None,278.58,0,0,90,1702
None,278.58,0,0,90,1328
None,278.58,0,0,90,1328
None,278.58,0,0,90,727
None,278.58,0,0,90,727
None,278.15,0,0,90,484
None,278.15,0,0,90,484
None,277.86,0,0,75,670
None,277.86,0,0,75,670
None,277.87,0,0,90,2608
None,277.87,0,0,90,2608
None,278.51,0,0,90,3961
None,278.51,0,0,90,3961
None,280.3,0,0,90,4205
None,280.87,0,0,90,4683
None,281.38,0,0,90,4319
None,280.81,0,0,90,4418
None,280.81,0,0,90,4418
None,279.23,0,0,90,3348
None,279.23,0,0,90,3348
None,279.23,0,0,90,3348
None,278.6,0,0,90,2710
None,278.6,0,0,90,2710
None,278.6,0,0,90,2710
None,277.87,0,0,90,1797
None,277.87,0,0,90,1797
None,277.87,0,0,90,1797
None,277.58,0,0,90,1064
None,277.58,0,0,90,1064
None,277.58,0,0,90,1064
None,277.44,0,0,90,632
None,277.44,0,0,90,632
None,277.44,0,0,90,632
None,277.16,0,0,90,344
None,277.16,0,0,90,344
None,277.16,0,0,90,344
None,276.8,0,0,90,240
None,276.8,0,0,90,240
None,276.8,0,0,90,240
None,276.51,0,0,90,372
None,276.51,0,0,90,372
None,275.65,0,0,90,737
None,275.65,0,0,90,737
None,275.65,0,0,90,737
None,275.22,0,0,90,1670
None,275.22,0,0,90,1670
None,275.22,0,0,90,1670
None,275.58,0,0,90,2450
None,275.87,0,0,90,3240
None,276.58,0,0,90,3858
None,277.3,0,0,90,4083
None,278,0,0,90,3570
None,278.65,0,0,90,3662
None,278.54,0,0,1,2675
None,276.37,0,0,1,2275
None,273.49,0,0,1,1808
None,272.28,0,0,1,533
None,271.55,0,0,1,299
None,271.29,0,0,1,266
None,271.29,0,0,1,266
None,271.15,0,0,1,302
None,271.15,0,0,1,302
None,271.14,0,0,90,2584
None,271.14,0,0,90,2584
None,272.08,0,0,90,5429
None,272.61,0,0,90,6412
None,274.15,0,0,1,4949
None,279.28,0,0,75,4533
None,281.14,0,0,75,5028
None,284.5,0,0,1,5033
None,285.86,0,0,1,5817
None,287.01,0,0,1,6333
None,286.86,0,0,5,3343
None,282.3,0,0,1,2298
None,278.08,0,0,1,1645
None,277.43,0,0,1,607
None,277.35,0,0,1,379
None,277.21,0,0,1,333
None,277.5,0,0,1,843
None,277.71,0,0,1,2666
None,277.94,0,0,1,5513
None,277.93,0,0,1,6786
None,279.93,0,0,1,5928
None,282.44,0,0,1,5397
None,284.68,0,0,75,4527
None,286.68,0,0,1,5156
None,290.22,0,0,40,5161
None,290.61,0,0,1,5606
None,290.68,0,0,40,7083
None,289.69,0,0,90,4758
None,286.92,0,0,90,3051
None,285.86,0,0,40,2839
None,282.62,0,0,90,586
None,282.62,0,0,90,586
None,280.72,0,0,90,299
None,280.72,0,0,90,299
None,280.36,0,0,90,879
None,280.36,0,0,90,879
None,280.08,0,0,90,5262
None,280.08,0,0,90,5262
None,279.72,0,0,90,5923
None,279.72,0,0,90,5923
None,279.72,0,0,90,5923
None,279.51,0,0,90,4527
None,279.51,0,0,90,4527
None,279.51,0,0,90,4527
None,279.65,0,0,90,4629
None,279.65,0,0,90,4629
None,279.65,0,0,90,4629
None,279.84,0,0,90,5027
None,279.84,0,0,90,5027
None,279.84,0,0,90,5027
None,280.22,0,0,90,4939
None,280.22,0,0,90,4939
None,280.51,0,0,90,5999
None,281.28,0,0,90,6672
None,281.08,0,0,90,4784
None,280.75,0,0,90,2574
None,280.36,0,0,90,1082
None,279.87,0,0,90,375
None,279.51,0,0,90,279
None,279.29,0,0,90,339
None,278.8,0,0,75,2666
None,278.23,0,0,90,5420
None,278.23,0,0,90,5420
None,277.8,0,0,75,6284
None,277.8,0,0,75,6284
None,277.61,0,0,90,5980
None,277.79,0,0,90,4733
None,277.79,0,0,90,4733
None,279,0,0,90,5020
None,281.75,0,0,90,5294
None,282.81,0,0,75,5725
None,282.89,0,0,75,6789
None,282.22,0,0,1,4758
None,280.15,0,0,90,3568
None,278.22,0,0,90,2998
None,278.22,0,0,90,2998
None,276.76,0,0,40,731
None,275.62,0,0,1,458
None,275.21,0,0,75,378
None,276.29,0,0,75,2539
None,276.29,0,0,75,2539
None,274.82,0,0,90,5117
None,274.82,0,0,90,5117
None,274.82,0,0,90,5117
None,274.55,0,0,1,6558
None,274.55,0,0,1,6558
None,274.62,0,0,20,5290
None,275.36,0,0,40,5439
None,276.01,0,0,40,5597
None,276.51,0,0,1,5889
None,277.37,0,0,40,6830
None,276.56,0,0,1,5129
None,274.42,0,0,1,3329
None,273.29,0,0,1,3085
None,273.86,0,0,90,1492
None,273.95,0,0,90,744
None,273.75,0,0,75,452
None,273.75,0,0,75,452
None,272.42,0,0,75,1467
None,271.09,0,0,40,3145
None,270.7,0,0,75,4326
None,271.68,0,0,75,4823
None,272.15,0,0,75,5023
None,273.94,0,0,40,4930
None,274.82,0,0,1,4859
None,274.49,0,0,75,4622
None,274.01,0,0,90,4071
None,273.62,0,0,90,2865
None,272.97,0,0,40,2938
None,272.55,0,0,90,3339
None,272.65,0,0,90,1595
None,272.71,0,0,90,744
None,272.43,0,0,1,452
None,272.77,0,0,40,1210
None,274.05,0,0,75,2484
None,278.07,0,0,40,2907
None,286.51,0,0,75,4137
None,288.35,0,0,75,4950
None,290.24,0,0,20,4695
None,286.89,0,0,1,4318
None,282.58,0,0,20,3992
None,276.16,0,0,40,2884
None,274.62,0,0,1,2158
None,273.08,0,0,1,1081
None,271.86,0,0,90,595
None,271.85,0,0,90,285
None,271.35,0,0,75,867
None,271.36,0,0,90,2632
None,271.42,0,0,90,5684
None,271.48,0,0,90,6549
None,272.01,0,0,90,5124
None,273.62,0,0,75,4363
None,273.95,0,0,90,4804
None,275,0,0,90,4880
None,275.4,0,0,90,5249
None,276.08,0,0,75,6422
None,277.08,0,0,1,4286
None,276.39,0,0,1,2495
None,273.48,0,0,1,2256
None,273.07,0,0,1,1648
None,272.86,0,0,1,1116
None,272.15,0,0,1,572
None,271.97,0,0,1,353
None,271.64,0,0,1,280
None,271.52,0,0,1,317
None,271.25,0,0,1,833
None,271.93,0,0,40,5857
None,272.41,0,0,75,6904
None,273.9,0,0,90,6246
None,274.79,0,0,90,5155
None,275.01,0,0,90,4350
None,275.01,0,0,90,4793
None,275.01,0,0,90,4793
None,274.65,0,0,90,4951
None,274.23,0,0,90,4876
None,274.23,0,0,90,4876
None,274.36,0,0,90,5650
None,274.36,0,0,90,5650
None,274.36,0,0,90,5650
None,274.95,0,0,90,6598
None,274.95,0,0,90,6598
None,275.28,0,0,90,6213
None,275.58,0,0,90,4531
None,275.72,0,0,90,3245
None,275.41,0,0,90,4031
None,275.72,0,0,40,2558
None,275.65,0,0,75,1152
None,275.55,0,0,90,656
None,275.72,0,0,75,388
None,275.72,0,0,75,388
None,275.72,0,0,90,292
None,275.72,0,0,90,292
None,274.82,0,0,40,301
None,274.48,0,0,1,876
None,274.18,0,0,1,2750
None,273.35,0,0,1,5699
None,273.22,0,0,40,6970
None,274.28,0,0,1,6251
None,277.05,0,0,40,5387
None,278.22,0,0,90,4759
None,278.3,0,0,90,4866
None,277.44,0,0,90,5211
None,277.08,0,0,90,4961
None,277,0,0,90,5410
None,276.69,0,0,90,6670
None,276.72,0,0,90,6466
None,276.72,0,0,90,6466
None,276.47,0,0,90,4540
None,276.36,0,0,90,3334
None,276.21,0,0,90,2779
None,276.01,0,0,90,2476
None,276.01,0,0,90,2476
None,275.41,0,0,90,982
None,275.04,0,0,90,600
None,274.86,0,0,90,357
None,274.51,0,0,90,260
None,273.84,0,0,90,332
None,273.46,0,0,90,855
None,273.3,0,0,90,2721
None,273.08,0,0,90,5709
None,273.57,0,0,90,6731
None,273.57,0,0,90,6731
None,273.65,0,0,90,5941
None,273.65,0,0,90,5941
None,274.93,0,0,90,5303
None,274.93,0,0,90,5303
None,274.93,0,0,90,5303
None,274.93,0,0,90,5303
None,275.65,0,0,90,4782
None,276.86,0,0,90,4994
None,276.86,0,0,90,4994
None,277.58,0,0,90,5218
None,277.58,0,0,90,5218
None,277.93,0,0,90,5285
None,278.44,0,0,90,5847
None,278.51,0,0,90,6316
None,277.41,0.3,0,90,4697
None,277.41,0.3,0,90,4697
None,276.79,0,0,90,3479
None,276.79,0,0,90,3479
None,276.79,0,0,90,3479
None,276.45,0,0,90,2999
None,276.45,0,0,90,2999
None,276.08,0,0,90,3057
None,276.08,0,0,90,3057
None,275.72,0,0,90,739
None,275.72,0,0,90,739
None,274.76,0,0,90,398
None,274.32,0,0,90,365
None,273.49,0,0,1,402
None,272.6,0,0,1,783
None,272.21,0,0,90,2556
None,272.49,0,0,90,5529
None,272.62,0,0,90,6670
None,272.62,0,0,90,5939
None,272.08,0,0,90,5038
None,272.55,0,0,90,4539
None,272.55,0,0,90,4539
None,272.37,0,0,90,4989
None,272.75,0,0,75,5329
None,273.53,0.9,0,90,5418
None,273.53,0.9,0,90,5418
None,273.86,0,0,75,5818
None,273.86,0,0,75,5818
None,273.86,0,0,75,5818
None,274.36,0,0,75,6670
None,274.21,0,0,40,6030
None,273.38,0,0,40,4696
None,272.48,0,0,1,3919
None,271.42,0,0,40,3282
None,270.6,0,0,1,2552
None,269.44,0,0,1,1777
None,268.81,0,0,1,1289
None,267.79,0,0,1,751
None,267.2,0,0,1,571
None,266.63,0,0,1,368
None,265.65,0,0,1,382
None,264.95,0,0,1,712
None,264.62,0,0,40,1539
None,265.18,0,0,1,2294
None,268.81,0,0,1,3210
None,270.15,0,0,1,3928
None,271.41,0,0,1,4434
None,272.9,0,0,75,5108
None,274.44,0,0,1,5095
None,275.9,0,0,1,5083
None,277.01,0,0,1,4873
None,277.79,0,0,1,4590
None,278.3,0,0,1,4393
None,277.74,0,0,1,3565
None,277.28,0,0,1,4490
None,276.58,0,0,1,3360
None,276.28,0,0,1,2071
None,275.79,0,0,1,1289
None,275.79,0,0,1,751
None,276.15,0,0,75,368
None,276.02,0,0,1,382
None,275.96,0,0,1,654
None,275.55,0,0,75,1351
None,275.86,0,0,75,2759
None,279.21,0,0,75,3364
None,280.88,0,0,1,3636
None,283.14,0,0,40,4184
None,285.19,0,0,1,4811
None,287.15,0,0,1,4807
None,286.69,0,0,75,4513
None,284.8,0,0,40,4238
None,284.07,0,0,40,3509
None,281.59,0,0,1,2449
None,277.59,0,0,1,1724
None,276.22,0,0,1,1139
None,275.36,0,0,1,522
None,274.48,0,0,40,342
None,274.02,0,0,1,269
None,273.51,0,0,90,849
None,273.29,0,0,90,2719
None,272.62,0,0,40,6877
None,272.71,0,0,75,6024
None,273.22,0,0,75,5294
None,273.95,0,0,90,4844
None,275.51,0,0,40,5303
None,276.69,0,0,40,5407
None,278.75,0,0,40,6679
None,278.72,0,0,20,4663
None,276.8,0,0,5,2786
None,273.89,0,0,1,2214
None,273.35,0,0,1,1501
None,272.22,0,0,1,1018
None,271.51,0,0,1,586
None,269.95,0,0,1,257
None,269.21,0,0,1,307
None,268.22,0,0,1,837
None,267.16,0,0,1,6127
None,267.82,0,0,1,6456
None,272.58,0,0,1,6199
None,274.58,0,0,1,5635
None,277.06,0,0,5,4887
None,279.65,0,0,75,5055
None,281.22,0,0,90,5268
None,280.93,0,0,90,6186
None,280.77,0,0,90,6445
None,280.63,0,0,75,4695
None,278.23,0,0,90,2747
None,278.8,0,0,40,2016
None,278.79,0,0,40,1946
None,279.15,0,0,90,689
None,279.87,0,0,90,452
None,280.39,0,0,90,378
None,280.39,0,0,90,378
None,280.16,0,0,90,418
None,280.16,0,0,90,418
None,280.22,0,0,90,1003
None,279.01,0,0,1,2979
None,278.42,0,0,1,6180
None,278.65,0,0,5,7084
None,281.12,0,0,1,6150
None,283.86,0,0,5,5483
None,285.51,0,0,1,4354
None,287.29,0,0,1,4515
None,288.86,0,0,5,5296
None,291.02,0,0,5,6147
None,293.2,0,0,5,6764
None,293.54,0,0,1,3540
None,289.09,0,0,1,3257
None,286.41,0,0,1,1993
None,285.87,0,0,1,1106
None,285.21,0,0,1,648
None,284.29,0,0,1,398
None,283.86,0,0,1,360
None,283.47,0,0,1,864
None,283.36,0,0,1,2836
None,283.22,0,0,1,6052
None,283.43,0,0,1,6876
None,285.79,0,0,40,6171
None,287.47,0,0,40,5407
None,290.19,0,0,40,5032
None,291.3,0,0,40,5267
None,293.08,0,0,20,5324
None,295.58,0,0,1,5334
None,296.57,0,0,1,5672
None,296.92,0,0,1,6140
None,297.7,0,0,1,6991
None,297.48,0,0,1,4686
None,294.78,0,0,1,3777
None,293.66,0,0,1,3595
None,291.43,0,0,1,3059
None,290.45,0,0,1,2424
None,288.93,0,0,1,1348
None,287.65,0,0,1,798
None,286.65,0,0,1,451
None,285.79,0,0,1,323
None,284.92,0,0,1,349
None,284.29,0,0,1,826
None,283.86,0,0,1,2586
None,283.38,0,0,1,5731
None,283.57,0,0,1,6806
None,287.97,0,0,1,5278
None,290.08,0,0,1,5101
None,292.88,0,0,40,5440
None,294.88,0,0,40,5816
None,296.08,0,0,1,5832
None,297.51,0,0,1,6318
None,297.54,0,0,1,5916
None,296.86,0,0,1,5886
None,295.02,0,0,75,4033
None,294.48,0,0,1,3412
None,292.93,0,0,1,3258
None,292.21,0,0,1,3127
None,291.15,0,0,1,1865
None,290.4,0,0,1,1336
None,290.36,0,0,1,788
None,289.51,0,0,1,638
None,289.01,0,0,1,405
None,288.72,0,0,1,413
None,288.21,0,0,1,745
None,287.55,0,0,75,1442
None,288.01,0,0,90,2202
None,288.94,0,0,90,3475
None,291.43,0,0,40,4321
None,293.15,0,0,1,4595
None,296.03,0,0,40,5146
None,296.61,0,0,75,5371
None,298.01,0,0,40,4807
None,298.24,0,0,75,4823
None,298.85,0,0,40,4590
None,299.01,0,0,75,4552
None,298.78,0,0,75,4059
None,297.22,0,0,75,3261
None,293.72,0,0,1,3231
None,293.07,0,0,90,3487
None,292.87,0,0,40,2511
None,292.29,0,0,40,1388
None,291.22,0,0,1,830
None,290.44,0,0,1,648
None,289.93,0,0,1,395
None,289.33,0,0,1,390
None,288.86,0,0,1,629
None,288.03,0,0,20,1180
None,288.72,0,0,1,1734
None,291.22,0,0,1,2116
None,292.51,0,0,1,3117
None,294.62,0,0,40,3847
None,296.08,0,0,40,4724
None,297.94,0,0,75,4722
None,298.28,0,0,90,4661
None,299.15,0,0,90,4671
None,298.65,0,0,75,4426
None,296.69,0,0,40,3125
None,293.8,0,0,1,2569
None,293.05,0,0,40,1801
None,292.29,0,0,40,1036
None,291.68,0,0,40,588
None,291.37,0,0,40,370
None,291.36,0,0,40,310
None,290.94,0,0,1,299
None,289.47,0,0,40,840
None,288.29,0,0,1,2687
None,286.86,0,0,40,5872
None,287.82,0,0,90,6901
None,289.44,0,0,1,6328
None,292.49,0,0,40,5246
None,294,0,0,1,4587
None,295.36,0,0,40,4692
None,296.73,0,0,75,4899
None,298.01,0,0,40,5433
None,297.45,0,0,75,5850
None,296.8,0,0,90,6660
None,294.89,0,0,90,6456
None,293.45,0,0,90,4757
None,291.59,0,0,90,3219
None,290.73,0,0,90,2739
None,288.74,0,0,40,2315
None,287.51,0,0,1,3626
None,287.51,0,0,1,3626
None,284.9,0,0,75,1644
None,284.9,0,0,75,1644
None,284.09,0,0,90,626
None,284.09,0,0,90,626
None,283.31,0,0,90,338
None,283.31,0,0,90,338
None,282.24,0,0,90,267
None,282.24,0,0,90,267
None,281.85,0,0,90,315
None,281.85,0,0,90,315
None,281.85,0,0,90,862
None,281.85,0,0,90,862
None,282.35,0.6,0,90,2722
None,282.35,0.6,0,90,2722
None,282.35,0.6,0,90,2722
None,282.3,0,0,90,5770
None,282.3,0,0,90,5770
None,282.65,0,0,90,6965
None,282.87,0,0,90,6332
None,282.87,0,0,90,6332
None,283.3,0,0,90,5582
None,283.8,0,0,90,4702
None,283.8,0,0,90,4702
None,284.94,0,0,90,5089
None,285.23,0,0,90,5138
None,286.01,0,0,90,5282
None,286.29,0,0,90,6082
None,286.29,0,0,90,6082
None,286.58,0,0,90,6899
None,286.61,0,0,90,6210
None,286.3,0,0,90,4746
None,285.73,0,0,90,3448
None,285.46,0,0,90,3016
None,284.78,0,0,40,2843
None,284.78,0,0,40,1777
None,284.4,0,0,75,1043
None,284.29,0,0,75,538
None,284.22,0,0,90,381
None,284.22,0,0,90,275
None,284.29,0,0,75,350
None,284.29,0,0,75,350
None,284.22,0,0,40,941
None,283.86,0,0,75,2859
None,283.86,0,0,75,2859
None,283.79,0,0,90,6100
None,283.79,0,0,90,6100
None,283.77,0,0,90,7192
None,283.77,0,0,90,7192
None,284.08,0,0,90,6405
None,284.08,0,0,90,6405
None,284.34,0,0,90,5392
None,284.34,0,0,90,5392
None,284.93,0,0,90,4852
